id,owner_id,post_time,post_text,comments.count
37812257,-15755094,1663359007,"В декабре инфляция в еврозоне может превысить десять процентов. А в следующем году крупнейшие банки ждут резкого снижения темпов роста экономики, или рецессии. ЕЦБ уже повысил базовую ставку до исторического максимума, но признал, что не способен остановить взлет цен.",479
37759217,-15755094,1663152421,"Декабрьское эмбарго на российскую нефть заставляет Запад нервничать. Ждут не только дефицита энергоносителей, но и скачка цен. В США, где топливная инфляция зашкаливает, пытаются это предотвратить, продав еще больше запасов из стратегических резервов.",146
37758520,-15755094,1663150718,Итальянские повара обеспокоены ростом цен на электроэнергию. Многие рестораны находятся на грани закрытия. Инфляция поставила под удар и традиционную кухню — газ теперь экономят даже во время приготовления пасты.,284
37739411,-15755094,1663069611,"В Германии жители протестуют против инфляции и роста цен на электроэнергию. Люди требуют отставки правительства, прекращения всех поставок оружия и открытия ""Северного потока-2"".",434
37614254,-15755094,1662534505,Ключевые заявления👇🏻,252
37602707,-15755094,1662465052,"Анкара в пять раз подняла плату за проход торговых судов через проливы Босфор и Дарданеллы. Это произошло впервые за 39 лет. Вынудил затяжной экономический кризис в стране, считают аналитики. Инфляция растет, лира рекордно обвалилась.",133
37589015,-15755094,1662391837,"В августе уровень инфляции в Португалии достиг 9%. Выросли цены на продукты, а также процентные ставки на кредиты в банках. Не останавливается рост стоимости электроэнергии. По прогнозам, он достигнет максимума к зиме. Жители ждут финансовой поддержки от правительства.",319
37557398,-15755094,1662210019,"Топливно-энергетический кризис в Европе разгоняет инфляцию до рекордных значений. В Нидерландах ее уровень повысился до 13,6%. Местные жители возмущены резким скачком цен. Власти намерены направить около 15 миллиардов евро на смягчение последствий для населения. Деньги потратят на компенсацию домохозяйствам роста стоимости продуктов и электроэнергии.",446
37470409,-15755094,1661761439,"В Европе критически не хватает энергоносителей, при этом цены на них бьют рекорды. Промышленные предприятия закрываются одно за другим — слишком высоки издержки. Раскошелиться пришлось и населению: инфляция — двузначная. Как дорого обходятся антироссийские санкции — в нашем материале.",593
37274738,-15755094,1660745941,"Канадцы страдают от роста цен. Продовольственные банки страны едва справляются со спросом. Инфляция вызывает у местных жителей панику, ведь им не хватает даже на еду. Многим в последнее время урезали зарплату, некоторые потеряли работу.",492
37262741,-15755094,1660684376,,298
37196244,-15755094,1660314163,"В Марокко фермеры страдают из-за засухи и инфляции. Цены на топливо, удобрения и корма выросли вдвое. Правительство выделило деньги на поддержку фермеров, а также приняло решение запустить программу по экономии воды.",119
