id,owner_id,post_time,post_text,comments.count
4684550,-26284064,1666931426,"Олаф Шольц и Эмманюэль Макрон стремятся договориться с США относительно реализации американского закона о снижении инфляции, но при неудачном исходе переговоров рассматривают вариант ответных мер, пишет газета Politico:
http://go.tass.ru/jGHQg",12
4665102,-26284064,1666370710,"Инфляция растет по всему миру. По мнению МВФ, к 2026 году экономики потеряют 4 трлн долларов совокупного ВВП. Пик инфляции ожидается на конец текущего года.

Подробнее — в нашем репортаже.

Видео: ТАСС/Ruptly/Reuters",7
4640629,-26284064,1665645307,"UPD: ""Мегафон"" заявил, что находится в тесном контакте с ФАС по поводу дела о повышении тарифов. Оператор заранее проинформировал службу об изменении стоимости тарифов:
https://vk.cc/choBEN

ФАС возбудила дело в отношении ""Мегафона"" в связи с повышением тарифов. Служба установила, что уровень изменения тарифов не соответствовал уровню инфляции с начала 2022 года:
http://go.tass.ru/jGAh7",12
4628370,-26284064,1665289847,"Дональд Трамп считает, что инфляция в США продолжит существенно расти:
http://go.tass.ru/jGrAF",9
4620496,-26284064,1665074791,"Главные темы дня:

▪️ Инфляция в России продолжает снижаться, заявил президент РФ Владимир Путин на совещании по экономическим вопросам. Собрали основные заявления главы государства:
http://go.tass.ru/jGOfy

▪️ Евросоюз утвердил восьмой пакет санкций против России:
http://go.tass.ru/jGOfh

▪️ Опубликован указ Путина об отсрочке для студентов и аспирантов от мобилизации:
http://go.tass.ru/jGOfv

▪️ Евросоюз ввел санкции против 30 физических и 7 юридических лиц России:
http://go.tass.ru/jGOfg

▪️ Мишустин ожидает, что экономика России вернется к росту ""чуть больше, чем через год"":
http://go.tass.ru/jGOfE

▪️ Минобороны сообщило об освобождении населенного пункта Зайцево в ДНР:
http://go.tass.ru/jGOfV

▪️ Россия готова остановить военные действия в ходе спецоперации на Украине на предложенных Москвой условиях, заявила Матвиенко:
http://go.tass.ru/jGOf9

▪️ Норвегия ограничит проход российских рыболовных судов в свои порты:
http://go.tass.ru/jGOf4

▪️ Полиция безопасности Швеции сообщила о значительном ущербе ""Северным потокам"" после взрыва:
http://go.tass.ru/jGOfR

▪️ Владимиру Кара-Мурзе (признан в РФ иноагентом) предъявили обвинение в госизмене:
http://go.tass.ru/jGOfU

▪️ Тренера Татьяну Тарасову госпитализировали:
http://go.tass.ru/jGOfd

▪️ Решение ОПЕК+ сократить добычу нефти, публикация The New York Times про убийство журналистки Дарьи Дугиной и заявления Илона Маска — собрали ключевые заявления пресс-секретаря российского лидера Дмитрия Пескова:
http://go.tass.ru/jGOfO

▪️ МИД Казахстана сообщил о ""жестком разговоре"" с российским послом:
http://go.tass.ru/jGOfr

▪️ На Запорожье рассказали, что спецназ ВСУ при участии Великобритании готовят к захвату ЗАЭС:
http://go.tass.ru/jGOfS

▪️ Нобелевскую премию по литературе получила французская писательница Анни Эрно:
http://go.tass.ru/jGOfN

▪️ Роскомнадзор заблокировал доступ к сайту онлайн-платформы ""Эхо"":
http://go.tass.ru/jGOfA

▪️Тетя Молли ""Гарри Поттера"" и Сэм Гэмджи из ""Властелина колец"" — эти образы воплощают архетип Заботливый. У заботы множество проявлений: это эмпатия, милосердие и альтруистичность, c одной стороны, а, с другой — удушающая опека, которая вредна как и для самого опекуна, так и для его подопечного. Есть ли разумные пределы у заботы? Как нужно ее выражать, с одной стороны, не нарушая личные границы подопечного, а с другой — сохраняя себя? Слушайте в новом выпуске подкаста ""12 друзей Юнга"": 
http://go.tass.ru/jGOfq",10
4619554,-26284064,1665057973,"Инфляция в России продолжает снижаться, а на прошлой неделе она опустилась до 13,5%. Многие сектора экономики, например промышленность, сельское хозяйство и другие, постепенно восстанавливаются. При этом властям необходимо обеспечить дальнейшее устойчивое восстановление макроэкономической динамики и обратить внимание на слабый потребительский спрос.

Собрали основные заявления Владимира Путина на совещании по экономическим вопросам:
http://go.tass.ru/jGOjf",22
4619391,-26284064,1665054952,"Уровень инфляции в России снизился до 13,5% в годовом выражении, в ряде европейских стран этот показатель выше, заявил президент РФ Владимир Путин на совещании по экономике:
http://go.tass.ru/jGd6x

Видео: ТАСС/Ruptly",10
4560104,-26284064,1663612211,"В Европе повышение инфляции угрожает рецессией в 2023 году. Это означает, что темпы роста экономики замедлятся. В августе инфляция в еврозоне достигла 9,1% – это рекордный показатель. Госдолг зоны евро достиг 97% суммарного ВВП. Еврокомиссия предложит ввести единую схему налогов для бизнеса в Европе. Подробнее – в нашем видео.

Видео: ТАСС/Ruptly/Reuters",4
4545769,-26284064,1663131664,"Главное к этому часу:

▪ Страны ОДКБ договорились направить в Армению миссию во главе с генсеком:
http://go.tass.ru/jGekk

▪ Путин обсудил в телефонном разговоре с канцлером ФРГ Олафом Шольцем обеспечение безопасности ЗАЭС:
http://go.tass.ru/jGeke

▪ МИД Венгрии допустил пересмотр ЕС осенью антироссийских санкций:
http://go.tass.ru/jGek7

▪ В Москве вновь задержали Гозмана, включенного в реестр СМИ-иноагентов:
http://go.tass.ru/jGekP

▪ Минэкономразвития обновило критерии получения вида на жительство в РФ за инвестиции:
http://go.tass.ru/jGeky

▪ Байден полагает, что Украина добилась значительного прогресса:
http://go.tass.ru/jGekh

▪ РКН сообщил об утечке в сеть более 230 млн записей с личной информацией россиян:
http://go.tass.ru/jGekv

▪ Посольство РФ указало, что инфляцию в Канаде вызвали санкции против России:
http://go.tass.ru/jGekg

▪ Москалькова попросит Мишустина о регистрации эвакуированных граждан по месту нахождения:
http://go.tass.ru/jGekE",3
4545584,-26284064,1663120928,"Власти Канады пытаются переложить ответственность на Россию за рост инфляции в североамериканской стране, забывая, что она вызвана введенными Оттавой антироссийскими санкциями, говорится в заявлении посольства РФ в Канаде:
http://go.tass.ru/jGefq",16
